Date,Open,High,Low,Close,Change,P_Open,P_High,P_Low,P_Close,P_High-Open,P_Change,P_4_Price,P_Close-High,P_High-Low,Action
2016-07-04,1342.73,1357.54,1337.16,1350.93,4.26,1340.91,1357.48,1340.26,1346.67,16.57,-6.91,5385.32,-10.81,17.22,0
2017-09-08,1349.03,1357.56,1343.08,1346.54,-4.39,1342.73,1357.54,1337.16,1350.93,14.81,4.26,5388.36,-6.61,20.38,1
2016-07-05,1348.11,1357.88,1338.51,1356.4,9.86,1349.03,1357.56,1343.08,1346.54,8.53,-4.39,5396.21,-11.02,14.48,0
2016-07-12,1354.81,1357.88,1330.67,1333.79,-22.61,1348.11,1357.88,1338.51,1356.4,9.77,9.86,5400.9,-1.48,19.37,1
2019-06-14,1342.28,1358.14,1338.1,1341.08,7.29,1354.81,1357.88,1330.67,1333.79,3.07,-22.61,5377.15,-24.09,27.21,1
2016-08-16,1339.83,1358.39,1339.6,1346.46,5.38,1342.28,1358.14,1338.1,1341.08,15.86,7.29,5379.6,-17.06,20.04,0
2016-06-24,1245.58,1358.61,1245.58,1318.56,-27.9,1339.83,1358.39,1339.6,1346.46,18.56,5.38,5384.28,-11.93,18.79,1
2018-02-16,1353.6,1361.8,1344.9,1348.76,30.2,1245.58,1358.61,1245.58,1318.56,113.03,-27.9,5168.33,-40.05,113.03,1
2018-01-24,1341.83,1362.02,1339.59,1358.52,9.76,1353.6,1361.8,1344.9,1348.76,8.2,30.2,5409.06,-13.04,16.9,1
2019-06-19,1346.56,1362.64,1341.52,1360.36,1.84,1341.83,1362.02,1339.59,1358.52,20.19,9.76,5401.96,-3.5,22.43,0
2016-08-05,1360.87,1364.92,1335.09,1336.76,-23.6,1346.56,1362.64,1341.52,1360.36,16.08,1.84,5411.08,-2.28,21.12,1
2018-04-11,1339.49,1365.12,1339.23,1353.34,16.58,1360.87,1364.92,1335.09,1336.76,4.05,-23.6,5397.64,-28.16,29.83,1
2016-08-04,1358.58,1365.24,1349.39,1359.97,6.63,1339.49,1365.12,1339.23,1353.34,25.63,16.58,5397.18,-11.78,25.89,0
2018-01-25,1357.99,1366.12,1342.7,1348.06,-11.91,1358.58,1365.24,1349.39,1359.97,6.66,6.63,5433.18,-5.27,15.85,1
2016-08-03,1363.57,1366.68,1354.46,1358.26,10.2,1357.99,1366.12,1342.7,1348.06,8.13,-11.91,5414.87,-18.06,23.42,1
2016-08-02,1353.66,1367.57,1347.45,1364.16,5.9,1363.57,1366.68,1354.46,1358.26,3.11,10.2,5442.97,-8.42,12.22,1
2016-07-08,1359.61,1370.44,1335.6,1366.65,2.49,1353.66,1367.57,1347.45,1364.16,13.91,5.9,5432.84,-3.41,20.12,0
2016-07-07,1363.91,1370.56,1351.24,1360.88,-5.77,1359.61,1370.44,1335.6,1366.65,10.83,2.49,5432.3,-3.79,34.84,0
2016-07-11,1367.9,1375.26,1350.91,1355.36,-5.52,1363.91,1370.56,1351.24,1360.88,6.65,-5.77,5446.59,-9.68,19.32,1
2016-07-06,1356.08,1375.42,1356.08,1364,8.64,1367.9,1375.26,1350.91,1355.36,7.36,-5.52,5449.43,-19.9,24.35,1
2019-06-20,1360.42,1393.67,1357.81,1388.51,24.51,1356.08,1375.42,1356.08,1364,19.34,8.64,5451.58,-11.42,19.34,0
2019-07-01,1398.55,1398.55,1381.89,1384.2,-4.31,1360.42,1393.67,1357.81,1388.51,33.25,24.51,5500.41,-5.16,35.86,1
2019-07-09,1395.41,1400.02,1386.31,1397.57,13.37,1398.55,1398.55,1381.89,1384.2,0,-4.31,5563.19,-14.35,16.66,0
2019-07-08,1398.73,1407.66,1391.93,1395.52,-2.05,1395.41,1400.02,1386.31,1397.57,4.61,13.37,5579.31,-2.45,13.71,1
2019-06-21,1387.56,1410.88,1382.63,1399.03,3.51,1398.73,1407.66,1391.93,1395.52,8.93,-2.05,5593.84,-12.14,15.73,1
2019-06-27,1409.59,1412.21,1399.03,1409.76,10.73,1387.56,1410.88,1382.63,1399.03,23.32,3.51,5580.1,-11.85,28.25,1
2019-07-12,1404.51,1416.95,1403.27,1414.63,4.87,1409.59,1412.21,1399.03,1409.76,2.62,10.73,5630.59,-2.45,13.18,0
2019-07-16,1414.64,1418.28,1401.11,1406.08,-8.55,1404.51,1416.95,1403.27,1414.63,12.44,4.87,5639.36,-2.32,13.68,1
2019-07-10,1397.47,1418.98,1390.02,1418.93,12.85,1414.64,1418.28,1401.11,1406.08,3.64,-8.55,5640.11,-12.2,17.17,0
2019-07-15,1415.76,1419.78,1407.86,1414.1,-4.83,1397.47,1418.98,1390.02,1418.93,21.51,12.85,5625.4,-0.05,28.96,1
2019-07-02,1383.97,1421.01,1383.39,1418.62,4.52,1415.76,1419.78,1407.86,1414.1,4.02,-4.83,5657.5,-5.68,11.92,1
2019-06-24,1400.48,1421.4,1400.11,1419.7,1.08,1383.97,1421.01,1383.39,1418.62,37.04,4.52,5606.99,-2.39,37.62,0
2019-07-04,1419.25,1421.76,1410.38,1415.19,-4.51,1400.48,1421.4,1400.11,1419.7,20.92,1.08,5641.69,-1.7,21.29,0
2019-07-05,1415.41,1424.3,1387.04,1400.78,-14.41,1419.25,1421.76,1410.38,1415.19,2.51,-4.51,5666.58,-6.57,11.38,1
2019-06-26,1423.84,1424.45,1402.3,1408.98,8.2,1415.41,1424.3,1387.04,1400.78,8.89,-14.41,5627.53,-23.52,37.26,1
2019-06-28,1409.96,1424.62,1405.98,1411.07,2.09,1423.84,1424.45,1402.3,1408.98,0.61,8.2,5659.57,-15.47,22.15,1
2019-07-26,1414.32,1424.88,1413.71,1416.66,5.59,1409.96,1424.62,1405.98,1411.07,14.66,2.09,5651.63,-13.55,18.64,1
2019-07-17,1406.28,1426.84,1400.31,1426.51,9.85,1414.32,1424.88,1413.71,1416.66,10.56,5.59,5669.57,-8.22,11.17,0
2019-07-11,1418.75,1427.06,1401.34,1403.83,-22.68,1406.28,1426.84,1400.31,1426.51,20.56,9.85,5659.94,-0.33,26.53,1
2019-07-29,1419.32,1428.18,1415.63,1426.84,23.01,1418.75,1427.06,1401.34,1403.83,8.31,-22.68,5650.98,-23.23,25.72,0
2019-07-24,1417.92,1429.52,1416.43,1425.85,-0.99,1419.32,1428.18,1415.63,1426.84,8.86,23.01,5689.97,-1.34,12.55,0
2019-07-22,1427.78,1429.77,1422.46,1424.89,-0.96,1417.92,1429.52,1416.43,1425.85,11.6,-0.99,5689.72,-3.67,13.09,0
2019-07-23,1425.32,1429.85,1414.38,1417.86,-7.03,1427.78,1429.77,1422.46,1424.89,1.99,-0.96,5704.9,-4.88,7.31,1
2019-07-30,1426.96,1433.19,1422.4,1430.84,12.98,1425.32,1429.85,1414.38,1417.86,4.53,-7.03,5687.41,-11.99,15.47,0
2019-07-25,1425.83,1433.78,1411.2,1414.6,-16.24,1426.96,1433.19,1422.4,1430.84,6.23,12.98,5713.39,-2.35,10.79,0
2019-07-31,1431.15,1434.43,1411.01,1413.73,-0.87,1425.83,1433.78,1411.2,1414.6,7.95,-16.24,5685.41,-19.18,22.58,1
2019-07-03,1421.68,1437.74,1412.53,1418.41,4.68,1431.15,1434.43,1411.01,1413.73,3.28,-0.87,5690.32,-20.7,23.42,1
2019-06-25,1419.71,1438.8,1412.12,1423.44,5.03,1421.68,1437.74,1412.53,1418.41,16.06,4.68,5690.36,-19.33,25.21,1
2019-08-01,1413.05,1446.05,1400.6,1445.09,21.65,1419.71,1438.8,1412.12,1423.44,19.09,5.03,5694.07,-15.36,26.68,1
2019-07-18,1426.86,1448.1,1414.82,1446.08,0.99,1413.05,1446.05,1400.6,1445.09,33,21.65,5704.79,-0.96,45.45,0
2019-08-02,1445.72,1448.83,1430.42,1440.97,-5.11,1426.86,1448.1,1414.82,1446.08,21.24,0.99,5735.86,-2.02,33.28,0
2019-07-19,1447.07,1452.81,1420.57,1425.7,-15.27,1445.72,1448.83,1430.42,1440.97,3.11,-5.11,5765.94,-7.86,18.41,1
2019-11-28,1454.72,1458.34,1454.46,1455.86,30.16,1447.07,1452.81,1420.57,1425.7,5.74,-15.27,5746.15,-27.11,32.24,1
2019-11-12,1455.18,1460.45,1445.78,1456.3,0.44,1454.72,1458.34,1454.46,1455.86,3.62,30.16,5823.38,-2.48,3.88,0
2019-11-27,1461.69,1461.99,1452.79,1454.44,-1.86,1455.18,1460.45,1445.78,1456.3,5.27,0.44,5817.71,-4.15,14.67,1
2019-11-25,1460.69,1462.18,1454.18,1455.28,0.84,1461.69,1461.99,1452.79,1454.44,0.3,-1.86,5830.91,-7.55,9.2,1
2019-11-26,1455.05,1462.91,1450.25,1461.36,6.08,1460.69,1462.18,1454.18,1455.28,1.49,0.84,5832.33,-6.9,8,1
2019-12-02,1464.07,1465.07,1454.05,1462.39,1.03,1455.05,1462.91,1450.25,1461.36,7.86,6.08,5829.57,-1.55,12.66,0
2019-12-09,1459.65,1465.37,1458.8,1461.62,-0.77,1464.07,1465.07,1454.05,1462.39,1,1.03,5845.58,-2.68,11.02,0
2019-11-11,1459.01,1466.49,1448.3,1455.82,-5.8,1459.65,1465.37,1458.8,1461.62,5.72,-0.77,5845.44,-3.75,6.57,1
2019-11-29,1455.54,1466.61,1453.11,1464.02,8.2,1459.01,1466.49,1448.3,1455.82,7.48,-5.8,5829.62,-10.67,18.19,0
2019-11-13,1456.24,1467.13,1455.9,1463.55,-0.47,1455.54,1466.61,1453.11,1464.02,11.07,8.2,5839.28,-2.59,13.5,1
2019-12-10,1461.72,1469.19,1460.17,1464.35,0.8,1456.24,1467.13,1455.9,1463.55,10.89,-0.47,5842.82,-3.58,11.23,0
2019-08-05,1440,1469.82,1436.98,1464,-0.35,1461.72,1469.19,1460.17,1464.35,7.47,0.8,5855.43,-4.84,9.02,1
2019-11-15,1471.29,1471.46,1462.55,1466.91,2.91,1440,1469.82,1436.98,1464,29.82,-0.35,5810.8,-5.82,32.84,0
2019-11-08,1468.62,1472.95,1456.34,1458.8,-8.11,1471.29,1471.46,1462.55,1466.91,0.17,2.91,5872.21,-4.55,8.91,1
2019-11-22,1464.26,1473.26,1461.52,1462.16,3.36,1468.62,1472.95,1456.34,1458.8,4.33,-8.11,5856.71,-14.15,16.61,1
2019-11-18,1467.83,1473.97,1456.49,1471.4,9.24,1464.26,1473.26,1461.52,1462.16,9,3.36,5861.2,-11.1,11.74,0
2019-11-14,1463.47,1474.65,1461.3,1471.36,-0.04,1467.83,1473.97,1456.49,1471.4,6.14,9.24,5869.69,-2.57,17.48,1
2019-08-06,1468.76,1474.99,1456.6,1474.35,2.99,1463.47,1474.65,1461.3,1471.36,11.18,-0.04,5870.78,-3.29,13.35,0
2019-11-19,1471.48,1475.55,1464.97,1472.46,-1.89,1468.76,1474.99,1456.6,1474.35,6.23,2.99,5874.7,-0.64,18.39,0
2019-11-21,1474.9,1475.69,1462.5,1464.46,-8,1471.48,1475.55,1464.97,1472.46,4.07,-1.89,5884.46,-3.09,10.58,1
2019-12-13,1467.23,1478.01,1462.58,1476.61,12.15,1474.9,1475.69,1462.5,1464.46,0.79,-8,5877.55,-11.23,13.19,0
2019-12-11,1463.98,1478.78,1462.96,1474.72,-1.89,1467.23,1478.01,1462.58,1476.61,10.78,12.15,5884.43,-1.4,15.43,0
2019-11-20,1472.53,1478.87,1465.8,1471.6,-3.12,1463.98,1478.78,1462.96,1474.72,14.8,-1.89,5880.44,-4.06,15.82,1
2019-12-18,1476.13,1479.33,1470.61,1475.48,3.88,1472.53,1478.87,1465.8,1471.6,6.34,-3.12,5888.8,-7.27,13.07,0
2019-12-06,1475.8,1479.34,1458.86,1460.61,-14.87,1476.13,1479.33,1470.61,1475.48,3.2,3.88,5901.55,-3.85,8.72,1
2019-12-16,1475.65,1479.83,1473.28,1476.19,15.58,1475.8,1479.34,1458.86,1460.61,3.54,-14.87,5874.61,-18.73,20.48,0
2019-12-05,1474.74,1480.41,1473.06,1476.07,-0.12,1475.65,1479.83,1473.28,1476.19,4.18,15.58,5904.95,-3.64,6.55,1
2019-12-17,1476.05,1480.68,1474.25,1476.16,0.09,1474.74,1480.41,1473.06,1476.07,5.67,-0.12,5904.28,-4.34,7.35,1
2019-12-20,1478.76,1481.01,1475.93,1477.58,1.42,1476.05,1480.68,1474.25,1476.16,4.63,0.09,5907.14,-4.52,6.43,1
2019-12-19,1475.6,1481.73,1473.37,1478.75,1.17,1478.76,1481.01,1475.93,1477.58,2.25,1.42,5913.28,-3.43,5.08,0
2019-12-03,1462.25,1481.76,1459.89,1477.49,-1.26,1475.6,1481.73,1473.37,1478.75,6.13,1.17,5909.45,-2.98,8.36,0
2019-12-04,1477.35,1484.07,1471.53,1474.62,-2.87,1462.25,1481.76,1459.89,1477.49,19.51,-1.26,5881.39,-4.27,21.87,1
2019-12-23,1478.5,1486.2,1477.58,1485.77,11.15,1477.35,1484.07,1471.53,1474.62,6.72,-2.87,5907.57,-9.45,12.54,0
2019-12-12,1474.82,1486.78,1464.28,1469.84,-15.93,1478.5,1486.2,1477.58,1485.77,7.7,11.15,5928.05,-0.43,8.62,1
2019-10-01,1472.34,1487.24,1459.25,1479.13,9.29,1474.82,1486.78,1464.28,1469.84,11.96,-15.93,5895.72,-16.94,22.5,1
2019-10-22,1485.08,1489.02,1481.02,1487.64,8.51,1472.34,1487.24,1459.25,1479.13,14.9,9.29,5897.96,-8.11,27.99,1
2019-10-16,1481.25,1491.53,1477.23,1490.08,2.44,1485.08,1489.02,1481.02,1487.64,3.94,8.51,5942.76,-1.38,8,0
2019-11-07,1490.17,1492.24,1460.7,1468.51,-21.57,1481.25,1491.53,1477.23,1490.08,10.28,2.44,5940.09,-1.45,14.3,1
2019-11-06,1482.95,1494.13,1482.49,1490.58,22.07,1490.17,1492.24,1460.7,1468.51,2.07,-21.57,5911.62,-23.73,31.54,1
2019-10-18,1492.1,1494.18,1484.98,1490.63,0.05,1482.95,1494.13,1482.49,1490.58,11.18,22.07,5950.15,-3.55,11.64,0
2019-10-29,1492.11,1494.87,1483.66,1488.35,-2.28,1492.1,1494.18,1484.98,1490.63,2.08,0.05,5961.89,-3.55,9.2,0
2019-10-21,1491.58,1495.21,1481.92,1484.5,-3.85,1492.11,1494.87,1483.66,1488.35,2.76,-2.28,5958.99,-6.52,11.21,1
2019-10-23,1488.01,1496.4,1487.61,1492.13,7.63,1491.58,1495.21,1481.92,1484.5,3.63,-3.85,5953.21,-10.71,13.29,1
2019-10-30,1487.4,1496.64,1481.33,1496.54,4.41,1488.01,1496.4,1487.61,1492.13,8.39,7.63,5964.15,-4.27,8.79,0
2019-10-14,1488.2,1497.08,1482.93,1493.25,-3.29,1487.4,1496.64,1481.33,1496.54,9.24,4.41,5961.91,-0.1,15.31,0
2019-10-17,1490.4,1497.36,1483.46,1491.9,-1.35,1488.2,1497.08,1482.93,1493.25,8.88,-3.29,5961.46,-3.83,14.15,0
2019-10-15,1493.4,1498.28,1477.53,1481.08,-10.82,1490.4,1497.36,1483.46,1491.9,6.96,-1.35,5963.12,-5.46,13.9,1
2019-09-11,1485.9,1498.29,1485.3,1497.04,15.96,1493.4,1498.28,1477.53,1481.08,4.88,-10.82,5950.29,-17.2,20.75,0
2019-09-30,1495.16,1499.85,1464.64,1472.72,-24.32,1485.9,1498.29,1485.3,1497.04,12.39,15.96,5966.53,-1.25,12.99,1
2019-12-24,1485.55,1500.64,1484.47,1499.56,26.84,1495.16,1499.85,1464.64,1472.72,4.69,-24.32,5932.37,-27.13,35.21,0
2020-03-19,1485,1500.88,1464.44,1471.175,-28.385,1485.55,1500.64,1484.47,1499.56,15.09,26.84,5970.22,-1.08,16.17,1
2019-09-10,1498.98,1500.9,1484.7,1485.8,14.625,1485,1500.88,1464.44,1471.175,15.88,-28.385,5921.495,-29.705,36.44,1
2019-10-11,1494.23,1503.24,1474.1,1485.84,0.04,1498.98,1500.9,1484.7,1485.8,1.92,14.625,5970.38,-15.1,16.2,1
2019-10-24,1492.03,1504.05,1488.15,1503.95,18.11,1494.23,1503.24,1474.1,1485.84,9.01,0.04,5957.41,-17.4,29.14,0
2019-09-19,1494,1504.39,1489.13,1499.03,-4.92,1492.03,1504.05,1488.15,1503.95,12.02,18.11,5988.18,-0.1,15.9,0
2019-08-22,1502.54,1504.49,1492.57,1498.12,-0.91,1494,1504.39,1489.13,1499.03,10.39,-4.92,5986.55,-5.36,15.26,1
2019-10-02,1478.94,1504.96,1474.69,1499.43,1.31,1502.54,1504.49,1492.57,1498.12,1.95,-0.91,5997.72,-6.37,11.92,1
2019-09-17,1498.41,1507.16,1493.59,1501.37,1.94,1478.94,1504.96,1474.69,1499.43,26.02,1.31,5958.02,-5.53,30.27,0
2019-09-27,1505,1507.45,1487.1,1496.62,-4.75,1498.41,1507.16,1493.59,1501.37,8.75,1.94,6000.53,-5.79,13.57,1
2019-08-21,1507.55,1508.12,1496.71,1502.58,5.96,1505,1507.45,1487.1,1496.62,2.45,-4.75,5996.17,-10.83,20.35,0
2019-10-28,1503.26,1508.26,1490.17,1492.59,-9.99,1507.55,1508.12,1496.71,1502.58,0.57,5.96,6014.96,-5.54,11.41,1
2019-08-20,1495.87,1508.46,1493.18,1507.19,14.6,1503.26,1508.26,1490.17,1492.59,5,-9.99,5994.28,-15.67,18.09,0
2019-09-13,1498.9,1509.04,1485.74,1486.81,-20.38,1495.87,1508.46,1493.18,1507.19,12.59,14.6,6004.7,-1.27,15.28,1
2019-08-09,1505.69,1509.06,1494.96,1498.48,11.67,1498.9,1509.04,1485.74,1486.81,10.14,-20.38,5980.49,-22.23,23.3,1
2019-08-08,1500.33,1509.44,1490.17,1500.86,2.38,1505.69,1509.06,1494.96,1498.48,3.37,11.67,6008.19,-10.58,14.1,1
2019-10-08,1493.57,1509.46,1487.25,1505.54,4.68,1500.33,1509.44,1490.17,1500.86,9.11,2.38,6000.8,-8.58,19.27,0
2019-11-05,1509.51,1509.75,1479.88,1483.61,-21.93,1493.57,1509.46,1487.25,1505.54,15.89,4.68,5995.82,-3.92,22.21,1
2019-08-07,1474.45,1510.1,1472.35,1501.13,17.52,1509.51,1509.75,1479.88,1483.61,0.24,-21.93,5982.75,-26.14,29.87,0
2019-09-18,1501.55,1511.24,1484.46,1493.96,-7.17,1474.45,1510.1,1472.35,1501.13,35.65,17.52,5958.03,-8.97,37.75,1
2019-10-09,1505.8,1511.86,1499.98,1505.57,11.61,1501.55,1511.24,1484.46,1493.96,9.69,-7.17,5991.21,-17.28,26.78,0
2019-09-16,1505.82,1512.14,1496.02,1497.6,-7.97,1505.8,1511.86,1499.98,1505.57,6.06,11.61,6023.21,-6.29,11.88,1
2019-09-26,1504.01,1512.34,1501.32,1504.83,7.23,1505.82,1512.14,1496.02,1497.6,6.32,-7.97,6011.58,-14.54,16.12,0
2019-10-07,1512.54,1512.54,1488.17,1493.44,-11.39,1504.01,1512.34,1501.32,1504.83,8.33,7.23,6022.5,-7.51,11.02,1
2019-12-26,1500.15,1512.55,1497.61,1511.29,17.85,1512.54,1512.54,1488.17,1493.44,0,-11.39,6006.69,-19.1,24.37,0
2019-08-19,1512.6,1513.05,1493.32,1496.07,-15.22,1500.15,1512.55,1497.61,1511.29,12.4,17.85,6021.6,-1.26,14.94,1
2019-10-04,1505.15,1513.86,1496.18,1505.16,9.09,1512.6,1513.05,1493.32,1496.07,0.45,-15.22,6015.04,-16.98,19.73,1
2019-10-31,1495.68,1514.26,1494.04,1513.17,8.01,1505.15,1513.86,1496.18,1505.16,8.71,9.09,6020.35,-8.7,17.68,0
2019-11-04,1513.33,1514.8,1504.52,1509.83,-3.34,1495.68,1514.26,1494.04,1513.17,18.58,8.01,6017.15,-1.09,20.22,1
2019-12-27,1511.12,1515.35,1507.44,1510.86,1.03,1513.33,1514.8,1504.52,1509.83,1.47,-3.34,6042.48,-4.97,10.28,0
2019-09-09,1508.1,1515.54,1497.75,1499.2,-11.66,1511.12,1515.35,1507.44,1510.86,4.23,1.03,6044.77,-4.49,7.91,1
2019-11-01,1512.4,1515.88,1503.51,1514.34,15.14,1508.1,1515.54,1497.75,1499.2,7.44,-11.66,6020.59,-16.34,17.79,0
2020-03-20,1467.94,1516.05,1466.09,1497.36,-16.98,1512.4,1515.88,1503.51,1514.34,3.48,15.14,6046.13,-1.54,12.37,1
2019-12-30,1511.63,1516.17,1510.88,1515.12,17.76,1467.94,1516.05,1466.09,1497.36,48.11,-16.98,5947.44,-18.69,49.96,0
2019-10-10,1505.86,1516.98,1491.33,1494.14,-20.98,1511.63,1516.17,1510.88,1515.12,4.54,17.76,6053.8,-1.05,5.29,1
2019-09-20,1499.31,1517.1,1498.01,1516.36,22.22,1505.86,1516.98,1491.33,1494.14,11.12,-20.98,6008.31,-22.84,25.65,0
2019-10-25,1503.82,1517.99,1500.72,1505.77,-10.59,1499.31,1517.1,1498.01,1516.36,17.79,22.22,6030.78,-0.74,19.09,0
2019-10-03,1499.58,1519.44,1495.97,1505.19,-0.58,1503.82,1517.99,1500.72,1505.77,14.17,-10.59,6028.3,-12.22,17.27,1
2019-08-12,1498,1519.82,1487.68,1511.22,6.03,1499.58,1519.44,1495.97,1505.19,19.86,-0.58,6020.18,-14.25,23.47,1
2019-08-14,1502.1,1524.03,1494.58,1516.33,5.11,1498,1519.82,1487.68,1511.22,21.82,6.03,6016.72,-8.6,32.14,0
2019-09-12,1497.58,1524.27,1489.39,1499.27,-17.06,1502.1,1524.03,1494.58,1516.33,21.93,5.11,6037.04,-7.7,29.45,1
2019-12-31,1514.89,1525.31,1514.73,1517.305,18.035,1497.58,1524.27,1489.39,1499.27,26.69,-17.06,6010.51,-25,34.88,1
2019-09-23,1514.48,1526.86,1511.47,1522.3,4.995,1514.89,1525.31,1514.73,1517.305,10.42,18.035,6072.235,-8.005,10.58,1
2019-08-15,1516.64,1527.09,1508.31,1523.31,1.01,1514.48,1526.86,1511.47,1522.3,12.38,4.995,6075.11,-4.56,15.39,0
2019-09-06,1518.5,1527.89,1502.93,1505.78,-17.53,1516.64,1527.09,1508.31,1523.31,10.45,1.01,6075.35,-3.78,18.78,1
2019-08-16,1523.56,1527.95,1504.18,1514.49,8.71,1518.5,1527.89,1502.93,1505.78,9.39,-17.53,6055.1,-22.11,24.96,1
2019-08-23,1498.6,1530.11,1493.62,1528.7,14.21,1523.56,1527.95,1504.18,1514.49,4.39,8.71,6070.18,-13.46,23.77,1
2020-01-02,1518.17,1531.32,1517.32,1529.14,0.44,1498.6,1530.11,1493.62,1528.7,31.51,14.21,6051.03,-1.41,36.49,0
2019-08-30,1527.9,1533.19,1517.12,1523.72,-5.42,1518.17,1531.32,1517.32,1529.14,13.15,0.44,6095.95,-2.18,14,1
2019-09-02,1528.45,1533.97,1519.47,1529.28,5.56,1527.9,1533.19,1517.12,1523.72,5.29,-5.42,6101.93,-9.47,16.07,0
2019-08-13,1511.2,1534.95,1480.29,1501.5,-27.78,1528.45,1533.97,1519.47,1529.28,5.52,5.56,6111.17,-4.69,14.5,1
2019-09-25,1531.61,1535.17,1500.66,1503.95,2.45,1511.2,1534.95,1480.29,1501.5,23.75,-27.78,6027.94,-33.45,54.66,1
2019-09-24,1522.44,1535.7,1515.9,1531.77,27.82,1531.61,1535.17,1500.66,1503.95,3.56,2.45,6071.39,-31.22,34.51,0
2020-03-18,1532.86,1543.66,1473.11,1476.99,-54.78,1522.44,1535.7,1515.9,1531.77,13.26,27.82,6105.81,-3.93,19.8,1
2019-08-27,1527.7,1544.68,1526.01,1542.79,65.8,1532.86,1543.66,1473.11,1476.99,10.8,-54.78,6026.62,-66.67,70.55,0
2019-08-28,1542.13,1546.86,1532.07,1538.95,-3.84,1527.7,1544.68,1526.01,1542.79,16.98,65.8,6141.18,-1.89,18.67,1
2020-01-14,1548.36,1548.92,1536.12,1546.44,7.49,1542.13,1546.86,1532.07,1538.95,4.73,-3.84,6160.01,-7.91,14.79,1
2019-09-03,1529.55,1549.7,1521.76,1547.13,0.69,1548.36,1548.92,1536.12,1546.44,0.56,7.49,6179.84,-2.48,12.8,0
2019-08-29,1539.17,1550.42,1519.93,1527.65,-19.48,1529.55,1549.7,1521.76,1547.13,20.15,0.69,6148.14,-2.57,27.94,0
2019-09-05,1552.02,1553.05,1506.88,1519.06,-8.59,1539.17,1550.42,1519.93,1527.65,11.25,-19.48,6137.17,-22.77,30.49,1
2020-01-03,1529.16,1553.4,1528.05,1549.02,29.96,1552.02,1553.05,1506.88,1519.06,1.03,-8.59,6131.01,-33.99,46.17,0
2020-03-17,1508.19,1553.99,1465.91,1530.37,-18.65,1529.16,1553.4,1528.05,1549.02,24.24,29.96,6159.63,-4.38,25.35,0
2019-08-26,1539.19,1555.16,1525.29,1527.4,-2.97,1508.19,1553.99,1465.91,1530.37,45.8,-18.65,6058.46,-23.62,88.08,1
2019-09-04,1547.19,1557.1,1533.99,1552.54,25.14,1539.19,1555.16,1525.29,1527.4,15.97,-2.97,6147.04,-27.76,29.87,0
2020-01-16,1556.42,1558.15,1548.21,1552.48,-0.06,1547.19,1557.1,1533.99,1552.54,9.91,25.14,6190.82,-4.56,23.11,1
2020-01-15,1546.36,1558.38,1546.11,1556.29,3.81,1556.42,1558.15,1548.21,1552.48,1.73,-0.06,6215.26,-5.67,9.94,1
2020-01-22,1558.63,1559.29,1550.27,1558.9,2.61,1546.36,1558.38,1546.11,1556.29,12.02,3.81,6207.14,-2.09,12.27,0
2020-01-13,1560.71,1561.02,1546.98,1547.89,-11.01,1558.63,1559.29,1550.27,1558.9,0.66,2.61,6227.09,-0.39,9.02,1
2020-01-10,1552.31,1561.09,1545.81,1560.3,12.41,1560.71,1561.02,1546.98,1547.89,0.31,-11.01,6216.6,-13.13,14.04,0
2020-03-23,1489.05,1561.27,1485.19,1556.695,-3.605,1552.31,1561.09,1545.81,1560.3,8.78,12.41,6219.51,-0.79,15.28,1
2020-01-17,1552.54,1561.3,1549.53,1557.07,0.375,1489.05,1561.27,1485.19,1556.695,72.22,-3.605,6092.205,-4.575,76.08,0
2020-01-09,1556.85,1561.37,1540.4,1552.39,-4.68,1552.54,1561.3,1549.53,1557.07,8.76,0.375,6220.44,-4.23,11.77,1
2020-02-05,1552.94,1562.44,1547.58,1555.99,3.6,1556.85,1561.37,1540.4,1552.39,4.52,-4.68,6211.01,-8.98,20.97,0
2020-03-16,1546.77,1562.85,1451.28,1500.985,-55.005,1552.94,1562.44,1547.58,1555.99,9.5,3.6,6218.95,-6.45,14.86,1
2020-01-20,1557.52,1563.96,1556.45,1560.62,59.635,1546.77,1562.85,1451.28,1500.985,16.08,-55.005,6061.885,-61.865,111.57,1
2020-01-23,1559,1567.99,1552.07,1562.91,2.29,1557.52,1563.96,1556.45,1560.62,6.44,59.635,6238.55,-3.34,7.51,1
2020-02-06,1556.23,1568.12,1552.61,1566.73,3.82,1559,1567.99,1552.07,1562.91,8.99,2.29,6241.97,-5.08,15.92,0
2020-01-21,1560.92,1568.62,1546.52,1558.21,-8.52,1556.23,1568.12,1552.61,1566.73,11.89,3.82,6243.69,-1.39,15.51,1
2020-02-12,1568.07,1570.47,1562.11,1566.09,7.88,1560.92,1568.62,1546.52,1558.21,7.7,-8.52,6234.27,-10.41,22.1,1
2020-02-11,1572.19,1573.98,1562.3,1567.93,1.84,1568.07,1570.47,1562.11,1566.09,2.4,7.88,6266.74,-4.38,8.36,1
2020-02-07,1566.85,1574.1,1560.84,1570.19,2.26,1572.19,1573.98,1562.3,1567.93,1.79,1.84,6276.4,-6.05,11.68,1
2020-01-24,1562.82,1575.86,1556.68,1571.66,1.47,1566.85,1574.1,1560.84,1570.19,7.25,2.26,6271.98,-3.91,13.26,1
2020-02-10,1572.05,1577.05,1568.11,1572.15,0.49,1562.82,1575.86,1556.68,1571.66,13.04,1.47,6267.02,-4.2,19.18,1
