Date,Open,High,Low,Close,Change,Volume,P_Open,P_High,P_Low,P_Close,P_Volume,P_Change,P_4_Price,P_Close-High,P_High-Low,Action
03.04.2018,1341.561,1342.491,1329,1333.168,-8.601,1380,1336.448,1342.578,1331.049,1341.769,1380,-0.02,5351.844,-0.809,11.529,1
06.09.2017,1341.569,1342.429,1331.598,1333.401,0.233,1380,1341.561,1342.491,1329,1333.168,1380,-8.601,5346.22,-9.323,13.491,1
27.07.2016,1318.999,1342.418,1315.762,1339.62,6.219,1380,1341.569,1342.429,1331.598,1333.401,1380,0.233,5348.997,-9.028,10.831,0
16.06.2019,1341.785,1342.348,1338.498,1338.508,-1.112,117,1318.999,1342.418,1315.762,1339.62,1380,6.219,5316.799,-2.798,26.656,1
23.01.2018,1333.151,1342.241,1331.342,1341.818,3.31,1380,1341.785,1342.348,1338.498,1338.508,117,-1.112,5361.139,-3.84,3.85,0
26.08.2016,1322.069,1342.161,1318.328,1320.609,-21.209,1260,1333.151,1342.241,1331.342,1341.818,1380,3.31,5348.552,-0.423,10.899,1
26.09.2016,1338.25,1342.119,1332.689,1337.408,16.799,1380,1322.069,1342.161,1318.328,1320.609,1260,-21.209,5303.167,-21.552,23.833,1
16.01.2018,1341.499,1341.941,1331.841,1340.712,3.304,1380,1338.25,1342.119,1332.689,1337.408,1380,16.799,5350.466,-4.711,9.43,0
19.02.2019,1326.368,1341.778,1322.778,1339.488,-1.224,1378,1341.499,1341.941,1331.841,1340.712,1380,3.304,5355.993,-1.229,10.1,1
05.02.2018,1332.551,1341.591,1328.971,1340.448,0.96,1380,1326.368,1341.778,1322.778,1339.488,1378,-1.224,5330.412,-2.29,19,0
21.02.2019,1340.545,1341.425,1320.858,1325.785,-14.663,1380,1332.551,1341.591,1328.971,1340.448,1380,0.96,5343.561,-1.143,12.62,1
26.02.2018,1327.031,1341.042,1326.998,1332.171,6.386,1380,1340.545,1341.425,1320.858,1325.785,1380,-14.663,5328.613,-15.64,20.567,1
21.08.2016,1340.351,1340.811,1334.879,1337.38,5.209,120,1327.031,1341.042,1326.998,1332.171,1380,6.386,5327.242,-8.871,14.044,0
23.09.2016,1337.2,1340.59,1333.748,1337.069,-0.311,1259,1340.351,1340.811,1334.879,1337.38,120,5.209,5353.421,-3.431,5.932,1
06.03.2018,1320.868,1340.468,1320.481,1339.068,1.999,1380,1337.2,1340.59,1333.748,1337.069,1259,-0.311,5348.607,-3.521,6.842,0
07.03.2018,1339.058,1340.352,1322.172,1324.491,-14.577,1380,1320.868,1340.468,1320.481,1339.068,1380,1.999,5320.885,-1.4,19.987,1
24.08.2016,1337.898,1340.062,1323.369,1325.919,1.428,1380,1339.058,1340.352,1322.172,1324.491,1380,-14.577,5326.073,-15.861,18.18,1
22.08.2016,1337.379,1340.03,1331.69,1337.659,11.74,1380,1337.898,1340.062,1323.369,1325.919,1380,1.428,5327.248,-14.143,16.693,1
10.09.2017,1335.871,1339.982,1333.862,1337.752,0.093,120,1337.379,1340.03,1331.69,1337.659,1380,11.74,5346.758,-2.371,8.34,0
06.06.2019,1330.845,1339.748,1327.158,1333.388,-4.364,1375,1335.871,1339.982,1333.862,1337.752,120,0.093,5347.467,-2.23,6.12,0
04.09.2017,1336.032,1339.592,1331.742,1332.857,-0.531,1140,1330.845,1339.748,1327.158,1333.388,1375,-4.364,5331.139,-6.36,12.59,0
09.09.2016,1337.239,1339.499,1327.129,1327.509,-5.348,1260,1336.032,1339.592,1331.742,1332.857,1140,-0.531,5340.223,-6.735,7.85,0
27.09.2016,1337.408,1339.46,1324.702,1326.462,-1.047,1380,1337.239,1339.499,1327.129,1327.509,1260,-5.348,5331.376,-11.99,12.37,1
14.08.2016,1338.029,1339.429,1336.579,1338.979,12.517,120,1337.408,1339.46,1324.702,1326.462,1380,-1.047,5328.032,-12.998,14.758,0
12.01.2018,1322.741,1339.301,1322.741,1337.532,-1.447,1319,1338.029,1339.429,1336.579,1338.979,120,12.517,5353.016,-0.45,2.85,0
11.09.2017,1337.651,1339.011,1326.349,1327.171,-10.361,1380,1322.741,1339.301,1322.741,1337.532,1319,-1.447,5322.315,-1.769,16.56,1
25.09.2016,1336.652,1338.828,1336.572,1338.299,11.128,120,1337.651,1339.011,1326.349,1327.171,1380,-10.361,5330.182,-11.84,12.662,0
15.07.2016,1335.319,1338.63,1322.498,1336.629,-1.67,1260,1336.652,1338.828,1336.572,1338.299,120,11.128,5350.351,-0.529,2.256,0
03.09.2017,1334.521,1338.421,1333.532,1336.031,-0.598,120,1335.319,1338.63,1322.498,1336.629,1260,-1.67,5333.076,-2.001,16.132,0
20.07.2016,1332.868,1338.349,1312.539,1312.778,-23.253,1380,1334.521,1338.421,1333.532,1336.031,120,-0.598,5342.505,-2.39,4.889,1
12.06.2019,1327.695,1338.348,1325.938,1333.518,20.74,1376,1332.868,1338.349,1312.539,1312.778,1380,-23.253,5296.534,-25.571,25.81,1
08.08.2016,1333.469,1338.249,1329.868,1335.959,2.441,1380,1327.695,1338.348,1325.938,1333.518,1376,20.74,5325.499,-4.83,12.41,1
14.01.2018,1336.621,1338.052,1335.842,1336.912,0.953,60,1333.469,1338.249,1329.868,1335.959,1380,2.441,5337.545,-2.29,8.381,0
19.01.2018,1327.928,1338.039,1326.741,1331.601,-5.311,1319,1336.621,1338.052,1335.842,1336.912,60,0.953,5347.427,-1.14,2.21,1
09.04.2018,1332.471,1337.902,1326.811,1336.432,4.831,1380,1327.928,1338.039,1326.741,1331.601,1319,-5.311,5324.309,-6.438,11.298,0
10.06.2019,1334.985,1337.658,1325.028,1329.218,-7.214,1374,1332.471,1337.902,1326.811,1336.432,1380,4.831,5333.616,-1.47,11.091,0
09.11.2016,1273.371,1337.308,1268.762,1276.19,-53.028,1380,1334.985,1337.658,1325.028,1329.218,1374,-7.214,5326.889,-8.44,12.63,1
21.09.2016,1315.891,1336.879,1307.91,1333.23,57.04,1380,1273.371,1337.308,1268.762,1276.19,1380,-53.028,5155.631,-61.118,68.546,1
09.06.2019,1336.848,1336.848,1333.265,1334.985,1.755,120,1315.891,1336.879,1307.91,1333.23,1380,57.04,5293.91,-3.649,28.969,0
27.02.2018,1332.171,1336.699,1313.389,1317.482,-17.503,1380,1336.848,1336.848,1333.265,1334.985,120,1.755,5341.946,-1.863,3.583,1
21.03.2018,1310.009,1336.582,1309.808,1332.001,14.519,1380,1332.171,1336.699,1313.389,1317.482,1380,-17.503,5299.741,-19.217,23.31,0
21.02.2018,1329.892,1336.208,1322.341,1326.761,-5.24,1380,1310.009,1336.582,1309.808,1332.001,1380,14.519,5288.4,-4.581,26.774,1
21.01.2018,1334.041,1335.627,1331.829,1334.761,8,60,1329.892,1336.208,1322.341,1326.761,1380,-5.24,5315.202,-9.447,13.867,0
22.01.2018,1334.762,1335.548,1328.409,1333.141,-1.62,1380,1334.041,1335.627,1331.829,1334.761,60,8,5336.258,-0.866,3.798,0
18.07.2016,1332.808,1335.47,1323.461,1328.788,-4.353,1380,1334.762,1335.548,1328.409,1333.141,1380,-1.62,5331.86,-2.407,7.139,0
23.04.2018,1332.888,1335.419,1322.078,1324.499,-4.289,1379,1332.808,1335.47,1323.461,1328.788,1380,-4.353,5320.527,-6.682,12.009,1
06.04.2018,1330.922,1335.361,1319.651,1332.991,8.492,1260,1332.888,1335.419,1322.078,1324.499,1379,-4.289,5314.884,-10.92,13.341,1
07.08.2016,1335.348,1335.348,1331.349,1333.469,0.478,120,1330.922,1335.361,1319.651,1332.991,1260,8.492,5318.925,-2.37,15.71,0
22.04.2018,1334.171,1335.322,1331.568,1332.888,-0.581,120,1335.348,1335.348,1331.349,1333.469,120,0.478,5335.514,-1.879,3.999,0
26.06.2016,1321.238,1335.289,1321.138,1332.669,-0.219,120,1334.171,1335.322,1331.568,1332.888,120,-0.581,5333.949,-2.434,3.754,1
19.07.2016,1328.769,1334.926,1325.579,1332.868,0.199,1380,1321.238,1335.289,1321.138,1332.669,120,-0.219,5310.334,-2.62,14.151,0
22.03.2018,1332.008,1334.838,1324.761,1332.678,-0.19,1380,1328.769,1334.926,1325.579,1332.868,1380,0.199,5322.142,-2.058,9.347,0
08.04.2018,1333.971,1334.818,1331.741,1332.471,-0.207,120,1332.008,1334.838,1324.761,1332.678,1380,-0.19,5324.285,-2.16,10.077,0
13.09.2017,1330.891,1334.599,1320.991,1322.228,-10.243,1380,1333.971,1334.818,1331.741,1332.471,120,-0.207,5333.001,-2.347,3.077,1
12.09.2017,1327.208,1334.522,1322.589,1330.892,8.664,1380,1330.891,1334.599,1320.991,1322.228,1380,-10.243,5308.709,-12.371,13.608,1
17.07.2016,1332.618,1334.43,1329.888,1332.699,1.807,120,1327.208,1334.522,1322.589,1330.892,1380,8.664,5315.211,-3.63,11.933,1
14.09.2017,1322.229,1334.292,1315.718,1333.912,1.213,1380,1332.618,1334.43,1329.888,1332.699,120,1.807,5329.635,-1.731,4.542,0
15.09.2017,1333.911,1334.081,1319.318,1319.642,-14.27,1260,1322.229,1334.292,1315.718,1333.912,1380,1.213,5306.151,-0.38,18.574,1
04.02.2018,1332.021,1333.842,1329.451,1332.551,12.909,60,1333.911,1334.081,1319.318,1319.642,1260,-14.27,5306.952,-14.439,14.763,0
05.04.2018,1333.439,1333.842,1322.737,1330.888,-1.663,1380,1332.021,1333.842,1329.451,1332.551,60,12.909,5327.865,-1.291,4.391,1
21.07.2016,1312.758,1333.83,1310.759,1332.29,1.402,1380,1333.439,1333.842,1322.737,1330.888,1380,-1.663,5320.906,-2.954,11.105,0
27.06.2016,1332.609,1333.61,1317.629,1324.562,-7.728,1380,1312.758,1333.83,1310.759,1332.29,1380,1.402,5289.637,-1.54,23.071,0
22.07.2016,1332.329,1333.41,1319.628,1321.688,-2.874,1260,1332.609,1333.61,1317.629,1324.562,1380,-7.728,5308.41,-9.048,15.981,1
18.01.2018,1328.501,1333.089,1324.251,1327.919,6.231,1379,1332.329,1333.41,1319.628,1321.688,1260,-2.874,5307.055,-11.722,13.782,0
22.02.2019,1325.785,1333.038,1321.468,1327.885,-0.034,1320,1328.501,1333.089,1324.251,1327.919,1379,6.231,5313.76,-5.17,8.838,1
13.02.2018,1322.488,1332.972,1321.558,1331.771,3.886,1380,1325.785,1333.038,1321.468,1327.885,1320,-0.034,5308.176,-5.153,11.57,0
24.04.2018,1324.518,1332.631,1322,1331.618,-0.153,1379,1322.488,1332.972,1321.558,1331.771,1380,3.886,5308.789,-1.201,11.414,0
25.02.2019,1327.665,1332.485,1325.115,1327.455,-4.163,1379,1324.518,1332.631,1322,1331.618,1379,-0.153,5310.767,-1.013,10.631,0
07.02.2018,1325.269,1332.279,1311.368,1319.041,-8.414,1380,1327.665,1332.485,1325.115,1327.455,1379,-4.163,5312.72,-5.03,7.37,1
22.02.2018,1326.761,1332.111,1320.898,1330.491,11.45,1380,1325.269,1332.279,1311.368,1319.041,1380,-8.414,5287.957,-13.238,20.911,0
13.09.2016,1329.849,1331.969,1313.519,1320.958,-9.533,1381,1326.761,1332.111,1320.898,1330.491,1380,11.45,5310.261,-1.62,11.213,1
25.04.2018,1331.609,1331.638,1318.721,1322.629,1.671,1380,1329.849,1331.969,1313.519,1320.958,1381,-9.533,5296.295,-11.011,18.45,1
23.02.2018,1330.471,1331.609,1325.768,1328.478,5.849,1320,1331.609,1331.638,1318.721,1322.629,1380,1.671,5304.597,-9.009,12.917,1
12.09.2016,1329.429,1330.368,1320.379,1329.69,1.212,1380,1330.471,1331.609,1325.768,1328.478,1320,5.849,5316.326,-3.131,5.841,0
26.02.2019,1327.438,1330.128,1323.445,1329.185,-0.505,1364,1329.429,1330.368,1320.379,1329.69,1380,1.212,5309.866,-0.678,9.989,0
02.09.2016,1314.348,1330.089,1303.118,1324.608,-4.577,1146,1327.438,1330.128,1323.445,1329.185,1364,-0.505,5310.196,-0.943,6.683,1
14.03.2018,1326.328,1329.989,1321.458,1325.198,0.59,1380,1314.348,1330.089,1303.118,1324.608,1146,-4.577,5272.163,-5.481,26.971,1
25.02.2018,1328.162,1329.949,1326.631,1327.032,1.834,60,1326.328,1329.989,1321.458,1325.198,1380,0.59,5302.973,-4.791,8.531,1
11.09.2016,1328.018,1329.889,1327.23,1329.43,2.398,120,1328.162,1329.949,1326.631,1327.032,60,1.834,5311.774,-2.917,3.318,0
27.02.2019,1329.185,1329.808,1316.815,1321.085,-8.345,1332,1328.018,1329.889,1327.23,1329.43,120,2.398,5314.567,-0.459,2.659,1
11.06.2019,1329.228,1329.808,1319.815,1327.695,6.61,1373,1329.185,1329.808,1316.815,1321.085,1332,-8.345,5296.893,-8.723,12.993,0
24.02.2019,1328.835,1329.025,1326.795,1327.665,-0.03,60,1329.228,1329.808,1319.815,1327.695,1373,6.61,5306.546,-2.113,9.993,0
04.06.2019,1325.075,1329.005,1319.905,1325.285,-2.38,1377,1328.835,1329.025,1326.795,1327.665,60,-0.03,5312.32,-1.36,2.23,0
08.03.2018,1324.461,1328.992,1319.008,1320.929,-4.356,1380,1325.075,1329.005,1319.905,1325.285,1377,-2.38,5299.27,-3.72,9.1,1
01.09.2017,1321.208,1328.809,1316.441,1323.661,2.732,1260,1324.461,1328.992,1319.008,1320.929,1380,-4.356,5293.39,-8.063,9.984,1
05.09.2016,1322.618,1328.538,1321.759,1327.228,3.567,1141,1321.208,1328.809,1316.441,1323.661,1260,2.732,5290.119,-5.148,12.368,0
15.09.2016,1322.78,1328.448,1309.289,1316.89,-10.338,1380,1322.618,1328.538,1321.759,1327.228,1141,3.567,5300.143,-1.31,6.779,1
29.03.2018,1326.499,1328.269,1321.178,1325.071,8.181,1259,1322.78,1328.448,1309.289,1316.89,1380,-10.338,5277.407,-11.558,19.159,1
13.03.2018,1324.909,1328.268,1313.938,1326.349,1.278,1380,1326.499,1328.269,1321.178,1325.071,1259,8.181,5301.017,-3.198,7.091,0
30.09.2016,1322.052,1328.009,1313.228,1314.998,-11.351,1260,1324.909,1328.268,1313.938,1326.349,1380,1.278,5293.464,-1.919,14.33,1
03.06.2019,1309.365,1327.898,1308.428,1325.108,10.11,1379,1322.052,1328.009,1313.228,1314.998,1260,-11.351,5278.287,-13.011,14.781,0
15.03.2018,1325.222,1327.892,1315,1315.809,-9.299,1380,1309.365,1327.898,1308.428,1325.108,1379,10.11,5270.799,-2.79,19.47,1
29.06.2016,1313.93,1327.802,1313.298,1315.918,0.109,1380,1325.222,1327.892,1315,1315.809,1380,-9.299,5283.923,-12.083,12.892,1
05.03.2018,1323.072,1327.752,1317.508,1320.901,4.983,1380,1313.93,1327.802,1313.298,1315.918,1380,0.109,5270.948,-11.884,14.504,0
10.01.2018,1310.339,1327.691,1308.168,1317.722,-3.179,1380,1323.072,1327.752,1317.508,1320.901,1380,4.983,5289.233,-6.851,10.244,1
18.02.2019,1321.088,1327.545,1320.798,1326.368,8.646,1135,1310.339,1327.691,1308.168,1317.722,1380,-3.179,5263.92,-9.969,19.523,1
01.04.2018,1325.742,1327.491,1324.811,1326.598,0.23,120,1321.088,1327.545,1320.798,1326.368,1135,8.646,5295.799,-1.177,6.747,0
28.02.2019,1321.075,1327.228,1312.518,1314.138,-12.46,1377,1325.742,1327.491,1324.811,1326.598,120,0.23,5304.642,-0.893,2.68,1
28.09.2016,1326.462,1327.089,1317.989,1323.449,9.311,1380,1321.075,1327.228,1312.518,1314.138,1377,-12.46,5274.959,-13.09,14.71,0
25.08.2016,1325.868,1326.959,1318.009,1322.058,-1.391,1380,1326.462,1327.089,1317.989,1323.449,1380,9.311,5294.989,-3.64,9.1,1
12.02.2018,1316.271,1326.631,1315.971,1322.498,0.44,1380,1325.868,1326.959,1318.009,1322.058,1380,-1.391,5292.894,-4.901,8.95,0
30.06.2016,1315.989,1326.629,1312.789,1321.72,-0.778,1380,1316.271,1326.631,1315.971,1322.498,1380,0.44,5281.371,-4.133,10.66,0
26.04.2018,1322.601,1326.521,1315.198,1317.929,-3.791,1379,1315.989,1326.629,1312.789,1321.72,1380,-0.778,5277.127,-4.909,13.84,1
31.01.2019,1319.138,1326.248,1317.385,1320.995,3.066,1375,1322.601,1326.521,1315.198,1317.929,1379,-3.791,5282.249,-8.592,11.323,0
04.01.2018,1311.091,1325.969,1305.869,1320.892,-0.103,1380,1319.138,1326.248,1317.385,1320.995,1375,3.066,5283.766,-5.253,8.863,0
29.08.2017,1317.442,1325.951,1304.989,1308.881,-12.011,1380,1311.091,1325.969,1305.869,1320.892,1380,-0.103,5263.821,-5.077,20.1,1
14.09.2016,1320.95,1325.95,1315.999,1322.779,13.898,1380,1317.442,1325.951,1304.989,1308.881,1380,-12.011,5257.263,-17.07,20.962,0
28.06.2016,1324.56,1325.91,1305.458,1313.929,-8.85,1380,1320.95,1325.95,1315.999,1322.779,1380,13.898,5285.678,-3.171,9.951,1
11.05.2018,1321.061,1325.901,1317.202,1317.909,3.98,1259,1324.56,1325.91,1305.458,1313.929,1380,-8.85,5269.857,-11.981,20.452,1
29.09.2016,1323.458,1325.778,1316.039,1322.091,4.182,1380,1321.061,1325.901,1317.202,1317.909,1259,3.98,5282.073,-7.992,8.699,1
12.03.2018,1323.069,1325.698,1315.048,1324.921,2.83,1380,1323.458,1325.778,1316.039,1322.091,1380,4.182,5287.366,-3.687,9.739,0
30.08.2016,1323.76,1325.43,1309.229,1312.179,-12.742,1380,1323.069,1325.698,1315.048,1324.921,1380,2.83,5288.736,-0.777,10.65,1
02.03.2018,1316.988,1325.411,1315.178,1322.358,10.179,1320,1323.76,1325.43,1309.229,1312.179,1380,-12.742,5270.598,-13.251,16.201,1
29.04.2018,1322.909,1325.348,1322.228,1323.312,0.954,108,1316.988,1325.411,1315.178,1322.358,1320,10.179,5279.935,-3.053,10.233,0
27.04.2018,1317.928,1325.162,1315.258,1323.218,-0.094,1259,1322.909,1325.348,1322.228,1323.312,108,0.954,5293.797,-2.036,3.12,0
09.03.2018,1320.958,1325.118,1312.829,1322.909,-0.309,1320,1317.928,1325.162,1315.258,1323.218,1259,-0.094,5281.566,-1.944,9.904,1
29.08.2016,1320.688,1325.068,1314.872,1323.748,0.839,1380,1320.958,1325.118,1312.829,1322.909,1320,-0.309,5281.814,-2.209,12.289,0
04.09.2016,1323.899,1325.019,1322.508,1322.629,-1.119,120,1320.688,1325.068,1314.872,1323.748,1380,0.839,5284.376,-1.32,10.196,0
30.04.2018,1323.312,1324.891,1310.168,1315.069,-7.56,1379,1323.899,1325.019,1322.508,1322.629,120,-1.119,5294.055,-2.39,2.511,1
26.07.2016,1316.119,1324.488,1313.759,1319.029,3.96,1378,1323.312,1324.891,1310.168,1315.069,1379,-7.56,5273.44,-9.822,14.723,1
25.03.2019,1311.538,1324.448,1310.958,1321.258,2.229,1375,1316.119,1324.488,1313.759,1319.029,1378,3.96,5273.395,-5.459,10.729,0
28.08.2017,1292.561,1324.391,1291.779,1317.441,-3.817,1380,1311.538,1324.448,1310.958,1321.258,1375,2.229,5268.202,-3.19,13.49,1
11.03.2018,1323.272,1324.219,1322.609,1323.078,5.637,120,1292.561,1324.391,1291.779,1317.441,1380,-3.817,5226.172,-6.95,32.612,0
04.03.2018,1323.672,1324.198,1319.928,1323.072,-0.006,60,1323.272,1324.219,1322.609,1323.078,120,5.637,5293.178,-1.141,1.61,0
11.01.2018,1317.721,1323.902,1315.678,1322.748,-0.324,1380,1323.672,1324.198,1319.928,1323.072,60,-0.006,5290.87,-1.126,4.27,0
25.07.2016,1323.189,1323.71,1311.971,1316.029,-6.719,1380,1317.721,1323.902,1315.678,1322.748,1380,-0.324,5280.049,-1.154,8.224,1
31.08.2017,1307.191,1323.631,1298.288,1321.218,5.189,1380,1323.189,1323.71,1311.971,1316.029,1380,-6.719,5274.899,-7.681,11.739,0
01.02.2019,1320.995,1323.465,1316.085,1317.265,-3.953,1320,1307.191,1323.631,1298.288,1321.218,1380,5.189,5250.328,-2.413,25.343,1
05.01.2018,1320.921,1323.362,1313.639,1319.221,1.956,1319,1320.995,1323.465,1316.085,1317.265,1320,-3.953,5277.81,-6.2,7.38,0
30.01.2019,1310.668,1323.298,1308.945,1319.138,-0.083,1379,1320.921,1323.362,1313.639,1319.221,1319,1.956,5277.143,-4.141,9.723,1
24.07.2016,1322.679,1323.29,1320.169,1323.2,4.062,120,1310.668,1323.298,1308.945,1319.138,1379,-0.083,5262.049,-4.16,14.353,0
10.05.2018,1312.349,1322.831,1310.698,1321.101,-2.099,1380,1322.679,1323.29,1320.169,1323.2,120,4.062,5289.338,-0.09,3.121,1
08.02.2018,1319.042,1322.671,1307.018,1322.022,0.921,1380,1312.349,1322.831,1310.698,1321.101,1380,-2.099,5266.979,-1.73,12.133,0
15.02.2019,1311.875,1322.555,1311.328,1321.035,-0.987,1315,1319.042,1322.671,1307.018,1322.022,1380,0.921,5270.753,-0.649,15.653,0
28.02.2018,1317.439,1322.522,1315.581,1317.349,-3.686,1380,1311.875,1322.555,1311.328,1321.035,1315,-0.987,5266.793,-1.52,11.227,0
14.05.2018,1320.089,1322.311,1312.609,1313.748,-3.601,1378,1317.439,1322.522,1315.581,1317.349,1380,-3.686,5272.891,-5.173,6.941,1
26.03.2019,1321.258,1322.118,1312.625,1316.358,2.61,1377,1320.089,1322.311,1312.609,1313.748,1378,-3.601,5268.757,-8.563,9.702,1
08.01.2018,1319.512,1322.101,1314.781,1317.981,1.623,1380,1321.258,1322.118,1312.625,1316.358,1377,2.61,5272.359,-5.76,9.493,0
09.02.2018,1321.992,1321.992,1311.138,1315.688,-2.293,1320,1319.512,1322.101,1314.781,1317.981,1380,1.623,5274.375,-4.12,7.32,0
16.03.2018,1315.799,1321.698,1309.619,1314.082,-1.606,1260,1321.992,1321.992,1311.138,1315.688,1320,-2.293,5270.81,-6.304,10.854,1
17.02.2019,1320.882,1321.445,1320.405,1321.058,6.976,58,1315.799,1321.698,1309.619,1314.082,1260,-1.606,5261.198,-7.616,12.079,0
02.01.2018,1306.711,1321.401,1304.171,1320.211,-0.847,1380,1320.882,1321.445,1320.405,1321.058,58,6.976,5283.79,-0.387,1.04,0
07.01.2018,1320.422,1321.372,1319.161,1319.531,-0.68,60,1306.711,1321.401,1304.171,1320.211,1380,-0.847,5252.494,-1.19,17.23,1
28.08.2016,1319.971,1321.358,1318.318,1320.628,1.097,120,1320.422,1321.372,1319.161,1319.531,60,-0.68,5280.486,-1.841,2.211,0
03.01.2018,1320.251,1321.281,1307.428,1311.112,-9.516,1380,1319.971,1321.358,1318.318,1320.628,120,1.097,5280.275,-0.73,3.04,1
01.03.2018,1317.341,1321.118,1302.758,1316.988,5.876,1380,1320.251,1321.281,1307.428,1311.112,1380,-9.516,5260.072,-10.169,13.853,0
21.03.2019,1315.365,1320.305,1303.205,1308.605,-8.383,1374,1317.341,1321.118,1302.758,1316.988,1380,5.876,5258.205,-4.13,18.36,1
13.05.2018,1318.291,1320.193,1317.772,1320.089,11.484,120,1315.365,1320.305,1303.205,1308.605,1374,-8.383,5247.48,-11.7,17.1,0
09.01.2018,1318.001,1320.142,1308.822,1310.332,-9.757,1380,1318.291,1320.193,1317.772,1320.089,120,11.484,5276.345,-0.104,2.421,1
17.09.2017,1319.288,1319.891,1314.458,1316.251,5.919,120,1318.001,1320.142,1308.822,1310.332,1380,-9.757,5257.297,-9.81,11.32,0
18.09.2017,1316.251,1319.639,1304.602,1308.848,-7.403,1380,1319.288,1319.891,1314.458,1316.251,120,5.919,5269.888,-3.64,5.433,1
03.10.2016,1315.608,1319.619,1309.331,1311.829,2.981,1380,1316.251,1319.639,1304.602,1308.848,1380,-7.403,5249.34,-10.791,15.037,1
19.03.2018,1313.111,1319.592,1307.739,1317.028,5.199,1380,1315.608,1319.619,1309.331,1311.829,1380,2.981,5256.387,-7.79,10.288,0
27.03.2019,1316.348,1319.258,1308.065,1309.335,-7.693,1375,1313.111,1319.592,1307.739,1317.028,1380,5.199,5257.47,-2.564,11.853,1
03.02.2019,1317.925,1318.965,1316.465,1317.095,7.76,59,1316.348,1319.258,1308.065,1309.335,1375,-7.693,5253.006,-9.923,11.193,0
07.05.2018,1314.659,1318.889,1310.198,1315.782,-1.313,1380,1317.925,1318.965,1316.465,1317.095,59,7.76,5270.45,-1.87,2.5,0
02.10.2016,1318.429,1318.448,1315.13,1315.652,-0.13,120,1314.659,1318.889,1310.198,1315.782,1380,-1.313,5259.528,-3.107,8.691,0
19.09.2016,1310.929,1318.4,1309.408,1313.918,-1.734,1380,1318.429,1318.448,1315.13,1315.652,120,-0.13,5267.659,-2.796,3.318,0
13.02.2019,1310.205,1318.078,1304.975,1307.545,-6.373,1377,1310.929,1318.4,1309.408,1313.918,1380,-1.734,5252.655,-4.482,8.992,1
03.05.2018,1305.838,1318.068,1305.428,1312.789,5.244,1380,1310.205,1318.078,1304.975,1307.545,1377,-6.373,5240.803,-10.533,13.103,0
16.09.2016,1316.929,1318.028,1306.199,1309.878,-2.911,1260,1305.838,1318.068,1305.428,1312.789,1380,5.244,5242.123,-5.279,12.64,1
20.09.2016,1313.899,1317.888,1311.989,1315.891,6.013,1379,1316.929,1318.028,1306.199,1309.878,1260,-2.911,5251.034,-8.15,11.829,1
08.05.2018,1315.781,1317.762,1306.028,1316.329,0.438,1380,1313.899,1317.888,1311.989,1315.891,1379,6.013,5259.667,-1.997,5.899,0
04.02.2019,1317.075,1317.455,1308.535,1311.678,-4.651,1371,1315.781,1317.762,1306.028,1316.329,1380,0.438,5255.9,-1.433,11.734,0
20.03.2018,1317.028,1317.392,1307.171,1309.998,-1.68,1380,1317.075,1317.455,1308.535,1311.678,1371,-4.651,5254.743,-5.777,8.92,1
09.05.2018,1316.329,1317.382,1304.201,1312.408,2.41,1380,1317.028,1317.392,1307.171,1309.998,1380,-1.68,5251.589,-7.394,10.221,1
20.03.2019,1306.158,1316.938,1298.605,1315.365,2.957,1364,1316.329,1317.382,1304.201,1312.408,1380,2.41,5250.32,-4.974,13.181,1
11.02.2018,1315.272,1316.868,1314.129,1316.271,0.906,60,1306.158,1316.938,1298.605,1315.365,1364,2.957,5237.066,-1.573,18.333,0
05.02.2019,1311.675,1316.825,1310.625,1314.898,-1.373,1375,1315.272,1316.868,1314.129,1316.271,60,0.906,5262.54,-0.597,2.739,0
31.08.2016,1312.171,1316.088,1304.358,1309.601,-5.297,1380,1311.675,1316.825,1310.625,1314.898,1375,-1.373,5254.023,-1.927,6.2,0
20.09.2017,1310.798,1315.968,1296.008,1298.951,-10.65,1380,1312.171,1316.088,1304.358,1309.601,1380,-5.297,5242.218,-6.487,11.73,1
06.02.2019,1314.835,1315.765,1305.515,1306.565,7.614,1377,1310.798,1315.968,1296.008,1298.951,1380,-10.65,5221.725,-17.017,19.96,1
08.02.2019,1310.375,1315.568,1307.698,1313.945,7.38,1320,1314.835,1315.765,1305.515,1306.565,1377,7.614,5242.68,-9.2,10.25,0
16.06.2016,1293.649,1315.53,1276.902,1281.96,-31.985,1379,1310.375,1315.568,1307.698,1313.945,1320,7.38,5247.586,-1.623,7.87,1
04.05.2018,1312.789,1315.411,1308,1314.811,32.851,1259,1293.649,1315.53,1276.902,1281.96,1379,-31.985,5168.041,-33.57,38.628,0
06.05.2018,1315.058,1315.309,1314.221,1314.659,-0.152,120,1312.789,1315.411,1308,1314.811,1259,32.851,5251.011,-0.6,7.411,0
01.05.2018,1315.089,1315.232,1301.678,1305.522,-9.137,1380,1315.058,1315.309,1314.221,1314.659,120,-0.152,5259.247,-0.65,1.088,0
01.03.2019,1314.155,1315.138,1290.098,1293.055,-12.467,1320,1315.089,1315.232,1301.678,1305.522,1380,-9.137,5237.521,-9.71,13.554,1
01.09.2016,1309.601,1315.109,1302.452,1314.338,21.283,1380,1314.155,1315.138,1290.098,1293.055,1320,-12.467,5212.446,-22.083,25.04,0
